event_id,investigation_type,accident_number,event_date,location,country,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,is_destroyed
20090522X83152,Accident,ERA09CA299,2009-05-09,"Montgomery, NY",United States,MGJ,Orange County Airport,Non-Fatal,Substantial,Airplane,DIAMOND AIRCRAFT IND INC,da 40,No,1.0,reciprocating,instructional,0.0,0.0,0.0,3.0,vmc,,False
20090609X31647,Accident,WPR09CA280,2009-05-09,"El Cajon, CA",United States,SEE,Gillespie Field,Non-Fatal,Substantial,Airplane,AERONCA,7ac,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090511X24102,Accident,WPR09LA236,2009-05-10,"Mesquite, NV",United States,67L,Mesquite,Non-Fatal,Substantial,Airplane,CESSNA,140,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090511X34614,Accident,WPR09LA237,2009-05-10,"Oroville, CA",United States,,,Non-Fatal,Substantial,Airplane,CESSNA,u206e,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090511X44838,Accident,WPR09CA238,2009-05-10,"Globe, AZ",United States,P13,San Carlos Apache,Non-Fatal,Substantial,Airplane,PIPER,pa-28-180,No,1.0,reciprocating,personal,0.0,3.0,0.0,0.0,vmc,,False
20090511X50332,Accident,ERA09WA286,2009-05-10,"Malyshkino, Russia",Russia,UIII,Irkutsk,Fatal,Substantial,Helicopter,BELL,407,No,,,,9.0,0.0,0.0,0.0,,,False
20090518X95032,Accident,ERA09WA291,2009-05-10,"Port Sudan, South Sudan",South Sudan,,,Fatal,Destroyed,Airplane,PIPER,pa-30,No,2.0,reciprocating,unknown,2.0,0.0,0.0,0.0,,,True
20090519X82727,Accident,CEN09CA304,2009-05-10,"San Antonio, TX",United States,KSSF,Stinson Municipal Airport,Non-Fatal,Substantial,Airplane,DIAMOND AIRCRAFT IND INC,da 20-c1,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,,False
20090513X63250,Accident,ERA09CA287,2009-05-11,"Danville, PA",United States,8N8,Danville Airport,Non-Fatal,Minor,Airplane,PIPER,pa-28-140,No,1.0,reciprocating,instructional,0.0,0.0,1.0,0.0,vmc,,False
20090515X42453,Accident,ERA09WA288,2009-05-11,"Santa Cruz, Saint Barthelemy",Saint Barthelemy,,,Fatal,Destroyed,Airplane,CESSNA,172 rg,No,1.0,,personal,5.0,0.0,0.0,0.0,vmc,,True
20090518X75604,Incident,ENG09WA005,2009-05-11,"Johannesburg, South Africa",South Africa,FAJS,Tambo International Airport,,,Airplane,BOEING,747-436,No,4.0,turbo fan,,0.0,0.0,0.0,0.0,,,False
20090512X31427,Accident,ANC09CA039,2009-05-12,"Kenai, AK",United States,PAEN,Kenai,Non-Fatal,Substantial,Airplane,CESSNA,170b,No,1.0,reciprocating,personal,0.0,0.0,0.0,4.0,vmc,,False
20090513X21343,Accident,CEN09CA292,2009-05-12,"Springdale, AR",United States,ASG,Springdale Municipal Airport,Non-Fatal,Substantial,Airplane,CESSNA,172n,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090513X60228,Accident,ANC09GA040,2009-05-12,"Iliamna, AK",United States,,,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER,r44,No,1.0,reciprocating,public aircraft - state,0.0,0.0,0.0,3.0,vmc,,False
20090513X31333,Incident,CEN09IA294,2009-05-13,"Houston, TX",United States,HOU,William P. Hobby Airport,Non-Fatal,Minor,Airplane,BOEING,737,No,2.0,turbo fan,,0.0,2.0,0.0,51.0,vmc,,False
20090513X71259,Accident,CEN09CA293,2009-05-13,"Roswell, NM",United States,ROW,Roswell International Air Cent,Non-Fatal,Substantial,Airplane,CESSNA,170b,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090518X45229,Accident,ANC09CA041,2009-05-14,"Kenai, AK",United States,,,Non-Fatal,Substantial,Airplane,PIPER,pa-18-150,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090519X02418,Accident,CEN09WA306,2009-05-14,"Guatemala City, Guatemala",Guatemala,,,Fatal,Substantial,Airplane,Piper,pa-23-250,No,2.0,reciprocating,,6.0,0.0,0.0,0.0,,,False
20090519X61246,Accident,ERA09CA294,2009-05-14,"Collins, MS",United States,HKS,Hawkins Field Airport,Non-Fatal,Substantial,Airplane,CESSNA,r182,No,1.0,reciprocating,aerial observation,0.0,0.0,0.0,1.0,vmc,,False
20090515X64934,Accident,ERA09FA289,2009-05-15,"Beauregard, AL",United States,,,Fatal,Substantial,Airplane,BEECH,a36,No,1.0,reciprocating,personal,2.0,2.0,0.0,0.0,vmc,,False
20090518X00624,Accident,ERA09CA292,2009-05-15,"Memphis, TN",United States,M01,General Dewitt Spain Airport,Non-Fatal,Substantial,Airplane,CESSNA,152,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,,False
20090518X51109,Accident,ANC09CA043,2009-05-15,"Talkeetna, AK",United States,TKA,Talkeetna Airport,Non-Fatal,Substantial,Airplane,PIPER,pa-22-150,No,1.0,reciprocating,personal,0.0,0.0,0.0,4.0,vmc,,False
20090526X60215,Accident,CEN09CA316,2009-05-15,"Charleston, MO",United States,,,Non-Fatal,Substantial,Airplane,AIR TRACTOR,at-602,No,1.0,turbo prop,aerial application,0.0,0.0,1.0,0.0,vmc,,False
20090518X04245,Accident,WPR09LA245,2009-05-16,"Desert Center, CA",United States,72CL,Iron Mountain Pumping Plant,Non-Fatal,Substantial,Airplane,CESSNA,172n,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090518X50119,Accident,ANC09LA042,2009-05-16,"Wasilla, AK",United States,,,Non-Fatal,Substantial,Airplane,PIPER,pa-24-250,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090518X52231,Accident,ANC09CA045,2009-05-16,"Nenana, AK",United States,ENN,Nenana Municipal Airport,Non-Fatal,Substantial,Airplane,CESSNA,170b,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090519X62904,Accident,ERA09LA295,2009-05-16,"Norwood, MA",United States,OWD,Norwood Memorial Airport,Non-Fatal,Substantial,Airplane,DIAMOND AIRCRAFT IND INC,da 40,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,,False
20090526X95935,Accident,ANC09CA048,2009-05-16,"Birchwood, AK",United States,,,Non-Fatal,Substantial,Airplane,PIPER,pa-32-301,No,1.0,reciprocating,ferry,0.0,0.0,0.0,1.0,vmc,,False
20090724X12005,Accident,ERA09LA418,2009-05-16,"Cuba, Cuba",Cuba,,,Non-Fatal,,Airplane,BOEING,757,No,2.0,turbo fan,,0.0,4.0,1.0,184.0,imc,,False
20090518X11549,Accident,WPR09FA246,2009-05-17,"Burlington, WA",United States,BVS,Skagit Regional Airport,Non-Fatal,Substantial,Airplane,CESSNA,172,No,1.0,reciprocating,,0.0,1.0,0.0,3.0,vmc,,False
20090518X45241,Accident,CEN09CA301,2009-05-17,"Las Cruces, NM",United States,LRU,Las Cruces International,Non-Fatal,Substantial,Airplane,PIPER,pa-22-150,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090518X51622,Accident,ANC09CA044,2009-05-17,"Nenana, AK",United States,ENN,Nenana Municipal Airport,Non-Fatal,Substantial,Airplane,MAULE,m-4-220c,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090526X40613,Accident,WPR09CA265,2009-05-17,"Cottonwood, AZ",United States,P52,Cottonwood,Non-Fatal,Substantial,Airplane,BOEING,e75,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090526X42216,Accident,WPR09CA266,2009-05-17,"Flagstaff, AZ",United States,FLG,Flagstaff Pulliam,Non-Fatal,Substantial,Airplane,CESSNA,172s,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,,False
20090529X53734,Accident,CEN09CA322,2009-05-17,"Pickwick, MN",United States,,,Non-Fatal,Substantial,Airplane,STINSON,10a,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090519X23247,Accident,ERA09LA296,2009-05-18,"Dingman, PA",United States,,,Non-Fatal,Substantial,Airplane,PIPER,pa-28,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090521X25139,Accident,WPR09CA252,2009-05-18,"Tacoma, WA",United States,TIW,Tacoma Narrows,Non-Fatal,Substantial,Airplane,CESSNA,185e,No,1.0,reciprocating,business,0.0,0.0,0.0,1.0,imc,,False
20090519X12854,Accident,WPR09FA248,2009-05-19,"Long Beach, CA",United States,,,Fatal,Substantial,Airplane,CESSNA,172n,No,1.0,reciprocating,instructional,3.0,0.0,0.0,0.0,vmc,,False
20090519X20324,Accident,WPR09LA247,2009-05-19,"Joshua Tree, CA",United States,L80,Roy Williams Airport,Non-Fatal,Substantial,Airplane,BOEING,a75n1,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090520X91343,Accident,CEN09CA307,2009-05-19,"Englewood, CO",United States,APA,Centennial Airport,Non-Fatal,Substantial,Airplane,BEECH,c35,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090520X35353,Accident,ERA09CA297,2009-05-20,"Perryville, MD",United States,OW3,Hartford County Airport,Non-Fatal,Substantial,Airplane,CESSNA,172,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090522X84602,Accident,WPR09CA257,2009-05-20,"Glendale, AZ",United States,GEU,Glendale Municipal Airport,Non-Fatal,Substantial,Airplane,PIPER,pa-20,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090527X25328,Accident,DCA09CA051,2009-05-20,"San Juan, PR",United States,,,Non-Fatal,,Airplane,BOEING,767 332,No,2.0,turbo fan,,0.0,4.0,1.0,263.0,vmc,,False
20090521X21742,Accident,CEN09LA308,2009-05-21,"Baton Rouge, LA",United States,BTR,Baton Rouge Metro Airport,Non-Fatal,Substantial,Airplane,CESSNA,150l,No,1.0,reciprocating,instructional,0.0,2.0,0.0,0.0,vmc,,False
20090522X03529,Accident,CEN09CA310,2009-05-21,"Ozona, TX",United States,OZA,Ozona Municipal Airport,Non-Fatal,Substantial,Airplane,LUSCOMBE,8e,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090522X40533,Accident,ERA09CA301,2009-05-21,"Tunkhannock, PA",United States,76N,Skyhaven Airport,Non-Fatal,Substantial,Airplane,CESSNA,172n,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090522X80141,Accident,WPR09LA254,2009-05-21,"Healdsburg, CA",United States,O31,Healdsburg Municipal Airport,Non-Fatal,Substantial,Airplane,MOONEY,m20j,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090522X80352,Accident,WPR09LA255,2009-05-21,"Los Angeles, CA",United States,LAX,Los Angeles Int'l Airport,Non-Fatal,Substantial,Airplane,EMBRAER,emb-135,No,2.0,,,0.0,0.0,0.0,47.0,vmc,,False
20090528X61345,Accident,CEN09CA320,2009-05-21,"Winsted, MN",United States,10D,Winsted Municipal Airport,Non-Fatal,Substantial,Airplane,BEECH,b19,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,,False
20090526X61640,Accident,CEN09CA317,2009-05-22,"Martinsville, IN",United States,90IN,Mc Daniel's Field Airport,Non-Fatal,Substantial,Airplane,CESSNA,182e,No,1.0,reciprocating,personal,0.0,1.0,1.0,0.0,vmc,,False
20090618X90648,Accident,ERA09WA354,2009-05-22,"Vitoria da Conquista, Brazil",Brazil,SBQV,Vitoria da Conquista Airport,Fatal,Destroyed,,ROBINSON,r-44,No,,,unknown,2.0,0.0,0.0,0.0,,,True
20090624X02042,Incident,DCA09IA055,2009-05-22,"Los Cayes, Haiti",Haiti,,Los Cayes,Non-Fatal,,Airplane,AIRBUS,a330,No,2.0,turbo fan,,0.0,0.0,0.0,176.0,vmc,,False
20090522X35527,Accident,WPR09FA258,2009-05-23,"Fallon, NV",United States,FLX,Fallon Municipal Airport,Fatal,Substantial,Airplane,CESSNA,320d,No,2.0,reciprocating,personal,4.0,0.0,0.0,0.0,vmc,,False
20090601X30817,Accident,CEN09LA325,2009-05-23,"Skiatook, OK",United States,2F6,Skiatook Municipal Airport,Non-Fatal,Substantial,Airplane,CESSNA,182,No,1.0,reciprocating,skydiving,0.0,2.0,0.0,3.0,vmc,,False
20090525X63104,Accident,WPR09CA260,2009-05-24,"Tacoma, WA",United States,KTIW,Tacoma Narrows,Non-Fatal,Substantial,Airplane,STINSON,sr-8b,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090525X10534,Accident,ERA09FA303,2009-05-25,"Daytona Beach, FL",United States,DAB,Daytona International Airport,Fatal,Substantial,Airplane,AERO COMMANDER,500 s,No,2.0,reciprocating,personal,1.0,0.0,1.0,0.0,vmc,,False
20090525X23954,Accident,WPR09CA262,2009-05-25,"Seattle, WA",United States,,,Non-Fatal,Substantial,Airplane,CESSNA,210,No,1.0,reciprocating,personal,0.0,0.0,0.0,3.0,vmc,,False
20090525X51624,Accident,ERA09FA304,2009-05-25,"Yeehaw Junction, FL",United States,,,Non-Fatal,Substantial,Airplane,BEECH,c90a,No,2.0,turbo prop,,0.0,0.0,0.0,4.0,vmc,,False
20090525X74041,Accident,ERA09CA306,2009-05-25,"Lumberton, NJ",United States,N14,Flying W Airport,Non-Fatal,Substantial,Airplane,CESSNA,152,No,1.0,reciprocating,personal,0.0,1.0,0.0,0.0,vmc,,False
20090528X62135,Accident,CEN09CA321,2009-05-25,"Brainerd, MN",United States,BRD,Brainerd Lakes Regional Airpor,Non-Fatal,Substantial,Airplane,CESSNA,u206c,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090611X61932,Accident,ERA09CA337,2009-05-25,"Meredith, NH",United States,KLCI,Laconia Municipal Airport,Non-Fatal,Substantial,Helicopter,ROBINSON HELICOPTER COMPANY,r44 ii,No,1.0,reciprocating,personal,0.0,0.0,0.0,4.0,vmc,,False
20090526X90057,Accident,ERA09LA308,2009-05-26,"Jasper, AL",United States,JFX,Walker County Airport,Non-Fatal,Substantial,Airplane,PIPER,pa-28-161,No,1.0,reciprocating,instructional,0.0,2.0,0.0,0.0,vmc,,False
20090527X30446,Accident,ERA09CA309,2009-05-26,"Glenburn, ME",United States,06B,Lucky Landings Marina & SPB,Non-Fatal,Substantial,Airplane,CESSNA,172a,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090528X21628,Accident,WPR09LA268,2009-05-28,"Ogden, UT",United States,OGD,Ogden-Hinckley Airport,Non-Fatal,Substantial,Airplane,MAULE,m-5-210c,No,1.0,reciprocating,personal,0.0,0.0,1.0,0.0,vmc,,False
20090601X92219,Accident,WPR09CA274,2009-05-28,"Grangeville, ID",United States,S80,Grangeville,Non-Fatal,Substantial,Airplane,PIPER,pa-38-112,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090813X05748,Incident,DCA09WA073,2009-05-28,"Cagliari Airport, Italy",Italy,LIEE,Cagliari Airport,,,Airplane,BOEING,md82,No,2.0,,,0.0,0.0,0.0,0.0,,,False
20090601X10341,Incident,OPS09IA005,2009-05-29,"Charlotte, NC",United States,CLT,Charlotte/Douglas Internationa,,,Airplane,BOMBARDIER INC,cl-600-2b1,No,2.0,turbo fan,,0.0,0.0,0.0,0.0,vmc,,False
20090601X31419,Accident,ERA09FA311,2009-05-29,"Clintwood, VA",United States,,,Fatal,Substantial,Airplane,MOONEY,m20d,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,imc,,False
20090601X13055,Accident,CEN09LA324,2009-05-30,"Kyle, TX",United States,HYI,San Marcos Municipal Airport,Non-Fatal,Substantial,Helicopter,BELL,47g,No,1.0,reciprocating,aerial application,0.0,0.0,1.0,0.0,vmc,,False
20090601X30005,Accident,ERA09LA310,2009-05-30,"Sarasota, FL",United States,SRQ,Sarasota/Bradenton,Non-Fatal,Substantial,Airplane,CESSNA,172m,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090601X53357,Accident,CEN09CA327,2009-05-30,"Houston, TX",United States,,,Non-Fatal,Substantial,Airplane,CESSNA,177,No,1.0,reciprocating,positioning,0.0,0.0,0.0,2.0,vmc,,False
20090601X55651,Accident,WPR09CA272,2009-05-30,"Warner Springs, CA",United States,CL35,Warner Springs,Non-Fatal,Substantial,Glider,SCHWEIZER,sgs 2-32,No,0.0,,other work use,0.0,0.0,0.0,3.0,vmc,,False
20090603X00614,Accident,CEN09CA332,2009-05-30,"Baltimore, OH",United States,38OH,Industry Air Park,Non-Fatal,Substantial,Helicopter,HUGHES,369a,No,1.0,turbo shaft,personal,0.0,0.0,0.0,2.0,vmc,,False
20090604X94841,Accident,ERA09CA321,2009-05-30,"Zebulon, NC",United States,51NC,Field of Dreams Airport,Non-Fatal,Substantial,Airplane,CESSNA,150m,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090601X70257,Accident,ERA09CA314,2009-05-31,"Aurora, WV",United States,,,Non-Fatal,Substantial,Airplane,PIPER,pa-22,No,1.0,reciprocating,personal,0.0,2.0,0.0,0.0,vmc,,False
20090604X01851,Accident,ERA09CA322,2009-05-31,"Caldwell, NJ",United States,CDW,Essex County Airport,Non-Fatal,Substantial,Airplane,PIPER,pa-28-181,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090609X15323,Accident,WPR09LA281,2009-05-31,"Rock Springs, MT",United States,PVT,Haglof Ranch Airstrip,Non-Fatal,Substantial,Airplane,CESSNA,t188c,No,1.0,reciprocating,aerial application,0.0,0.0,0.0,1.0,vmc,,False
20090623X82020,Accident,ERA09CA363,2009-05-31,"Destin, FL",United States,DTS,Destin- Fort Walton Beach,Non-Fatal,Substantial,Airplane,CESSNA,182p,No,1.0,reciprocating,personal,0.0,0.0,0.0,4.0,vmc,,False
20090601X72555,Accident,DCA09RA052,2009-06-01,"Atlantic, France",France,,,Fatal,Destroyed,Airplane,AIRBUS,a330,No,2.0,,,228.0,0.0,0.0,0.0,,,True
20090602X31751,Incident,ERA09IA315,2009-06-01,"Greenville, SC",United States,GMU,Greenville Downtown Airport,Non-Fatal,,Airplane,CIRRUS DESIGN CORP,sr22,No,1.0,reciprocating,other work use,0.0,0.0,0.0,1.0,vmc,,False
20090602X35617,Accident,ANC09CA049,2009-06-01,"Nome, AK",United States,,,Non-Fatal,Substantial,Airplane,TAYLORCRAFT,bc12-d,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090603X42259,Accident,ERA09CA318,2009-06-01,"Elberton, GA",United States,27A,Elbert County Airport,Non-Fatal,Substantial,Airplane,PIPER,pa28,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,,False
20090604X25647,Incident,OPS09IA006,2009-06-01,"Chicago, IL",United States,ORD,Chicago O'Hare International,Non-Fatal,,Airplane,MCDONNELL DOUGLAS,md80,No,2.0,,,0.0,0.0,0.0,324.0,vmc,,False
20090603X25406,Accident,CEN09WA333,2009-06-01,"Uddevalla, Sweden",Sweden,ESGU,Uddevalla Rorkarr Flygplats,Fatal,Destroyed,Airplane,CESSNA,172h,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,vmc,,True
20090602X42917,Accident,WPR09CA275,2009-06-02,"Tooele, UT",United States,TVY,Bolinder Field-Tooele Valley,Non-Fatal,Substantial,Airplane,CESSNA,172s,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,,False
20090602X43222,Accident,WPR09CA276,2009-06-02,"Wenatchee, WA",United States,PVT,Hurst Landing,Non-Fatal,Substantial,Airplane,CESSNA,a185f,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090604X10554,Accident,CEN09LA335,2009-06-02,"St. Louis, MO",United States,1H0,Creve Coeur Airport,Non-Fatal,Substantial,Airplane,CESSNA,140,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090602X83005,Accident,ERA09LA317,2009-06-02,"Greenville, VA",United States,,,Non-Fatal,Substantial,Helicopter,HUGHES,369d,No,1.0,turbo shaft,external load,0.0,0.0,1.0,0.0,vmc,,False
20090604X23705,Accident,ERA09CA319,2009-06-03,"Kingstree, SC",United States,CKI,Williamsburg Regional Airport,Non-Fatal,Substantial,Airplane,CESSNA,a188b,No,1.0,reciprocating,aerial application,0.0,0.0,0.0,1.0,vmc,,False
20090605X01619,Accident,CEN09CA336,2009-06-03,"Midland, TX",United States,MDD,Midland Airpark,Non-Fatal,Substantial,Airplane,BEECH,f33a,No,1.0,reciprocating,instructional,0.0,0.0,0.0,3.0,vmc,,False
20090609X15233,Accident,WPR09FA282,2009-06-03,"Atlanta, ID",United States,KBOI,Boise Air Terminal (Gowen Fld),Fatal,Substantial,Airplane,CESSNA,182m,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,vmc,,False
20090612X13814,Incident,OPS09IA007,2009-06-03,"Cleveland, OH",United States,CLE,Cleveland Hopkins Intl Airport,Non-Fatal,,Airplane,EMBRAER,emb-145lr,No,2.0,turbo fan,,0.0,0.0,0.0,163.0,vmc,,False
20090612X73528,Accident,ANC09CA055,2009-06-03,"Nome, AK",United States,,,Non-Fatal,Substantial,Airplane,CHAMPION,7eca,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090605X62627,Accident,WPR09TA277,2009-06-04,"Benson, AZ",United States,E95,Benson Municipal Airport,Non-Fatal,Substantial,Helicopter,HUGHES,oh-6a,No,1.0,turbo shaft,public aircraft - federal,0.0,0.0,0.0,2.0,vmc,,False
20090707X53355,Accident,CEN09CA418,2009-06-05,"Sellersburg, IN",United States,JVY,Clark Regional,Non-Fatal,Substantial,Airplane,CESSNA,550,No,2.0,turbo fan,executive/corporate,0.0,0.0,0.0,3.0,vmc,,False
20090607X15237,Accident,CEN09CA339,2009-06-05,"San Marcos, TX",United States,KHYI,San Marcos Municipal Airport,Non-Fatal,Substantial,Helicopter,BELL,47g,No,1.0,reciprocating,aerial application,0.0,0.0,1.0,0.0,vmc,,False
20090608X62124,Accident,CEN09CA342,2009-06-05,"Decatur, TX",United States,XA99,Flat Bush Airport,Non-Fatal,Substantial,Airplane,BEECH,s35,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090626X74656,Incident,DCA09WA058,2009-06-05,"Taipei, Taiwan, Taiwan (Province of China)",Taiwan,RCTP,Taoyuan International Airport,Non-Fatal,Minor,Airplane,BOEING,767,No,2.0,,,0.0,0.0,0.0,210.0,,,False
20090608X70545,Accident,CEN09CA343,2009-06-06,"Englewood, CO",United States,APA,Centennial,Non-Fatal,Substantial,Airplane,CESSNA,404,No,2.0,reciprocating,,0.0,0.0,0.0,1.0,vmc,,False
20090608X75821,Accident,ANC09CA051,2009-06-06,"Talkeetna, AK",United States,,,Non-Fatal,Substantial,Airplane,PIPER,pa-18-150,No,1.0,reciprocating,,0.0,0.0,0.0,2.0,vmc,,False
20090609X31320,Accident,CEN09CA344,2009-06-06,"Murray, IA",United States,,,Non-Fatal,Substantial,Airplane,TAYLORCRAFT,bc12-d,No,1.0,reciprocating,personal,0.0,1.0,1.0,0.0,vmc,,False
20090610X93909,Accident,ERA09CA334,2009-06-06,"Alamana, FL",United States,FA63,Leffler Airport,Non-Fatal,Substantial,Airplane,PIPER,j3c-65,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,False
20090608X30506,Accident,WPR09CA278,2009-06-07,"Bellingham, WA",United States,KBLI,Bellingham,Non-Fatal,Substantial,Airplane,CESSNA,180j,No,1.0,reciprocating,personal,0.0,0.0,0.0,3.0,vmc,,False
20090611X75146,Accident,ANC09CA054,2009-06-07,"Tyonek, AK",United States,,,Non-Fatal,Substantial,Airplane,PIPER,pa-18-150,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090608X72535,Accident,WPR09CA279,2009-06-08,"Shafter, CA",United States,KMIT,Shafter-Minter Field Airport,Non-Fatal,Substantial,Airplane,CESSNA,182t,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,,False
20090611X52616,Accident,ERA09CA336,2009-06-08,"Somerville, NJ",United States,SMQ,Somerset Airport,Non-Fatal,Substantial,Airplane,TAYLORCRAFT,bc12-d,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090609X04538,Incident,ERA09IA331,2009-06-09,"Elkin, NC",United States,,,Non-Fatal,Minor,Airplane,CIRRUS DESIGN CORP,sr22,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,False
20090610X30532,Accident,ERA09WA335,2009-06-09,"Minga Guazu, Panama",Panama,SGES,Guarani International Airport,Fatal,Substantial,Airplane,PIPER,aerostar 6,No,2.0,reciprocating,,1.0,0.0,0.0,0.0,,,False
20090627X83323,Accident,DCA09WA059,2009-06-09,"Khartoum, South Sudan",South Sudan,HSSS,Khartoum International Airport,Non-Fatal,Substantial,Airplane,MCDONNELL DOUGLAS,md11,No,3.0,,,0.0,0.0,0.0,4.0,vmc,,False
20090610X50717,Accident,CEN09CA347,2009-06-10,"Fredericksburg, TX",United States,T82,Gillespie County Airport,Non-Fatal,Substantial,Airplane,CESSNA,210,No,1.0,reciprocating,personal,0.0,2.0,0.0,0.0,vmc,,False
20090610X65600,Incident,ENG09IA007,2009-06-10,"Denver, CO",United States,KDEN,Denver International Airport,Non-Fatal,Minor,Airplane,BOEING,757-222,No,2.0,turbo jet,,0.0,0.0,0.0,192.0,,,False
